Epoch,Training Error,Training Loss,Validation Error,Validation Loss
1,76.59398288711013,1.7263485233573352,77.33644859813084,1.7463607184680892
2,69.35320636673107,1.615194187444799,73.4423676012461,1.6719924064330112
3,54.33802557733002,1.344887394151267,72.19626168224299,1.870323278285839
4,34.869813230287974,0.9091407297288671,74.14330218068535,2.5015926478821555
5,17.13129082712301,0.46800029935205684,74.37694704049844,3.2145817618311185
